,Name,Year,release_speed,release_spin_rate,release_extension,release_pos_x,release_pos_y,release_pos_z,spin_axis
21,Scott Alexander,23,90.6301724137931,2215.8058394160585,6.216954022988506,1.8247844827586206,54.28451149425287,5.732887931034483,160.37956204379563
22,Tyler Alexander,23,86.43855263157896,2179.5263157894738,6.333684210526316,1.2455657894736842,54.16722368421052,5.699552631578947,164.00526315789475
23,A.J. Alexy,23,,,,,,,
24,Peyton Alford,23,,,,,,,
25,Kolby Allard,23,83.88140703517588,1988.6984924623116,6.250251256281407,1.6338693467336682,54.24844221105528,5.445628140703518,206.1356783919598
26,Cam Alldred,23,81.49411764705883,2384.235294117647,6.194117647058824,3.1047058823529414,54.30705882352942,5.31764705882353,253.11764705882354
27,Logan Allen,23,86.08302411873841,1922.0573961735884,6.500278293135437,2.2437847866419296,53.99948051948052,5.239132653061224,190.06299580028
28,Yency Almonte,23,88.96203143893592,2353.307028360049,6.622974607013301,-1.4202781136638452,53.87652962515115,5.7419347037484885,150.55240443896423
29,José Alvarado,23,96.41870100783873,2140.491601343785,6.87592385218365,1.2482978723404257,53.625789473684215,6.680011198208287,159.2541993281075
30,Adbert Alzolay,23,90.77577962577963,2428.2243386243385,6.435412262156448,-1.3831912681912684,54.06358627858628,6.164261954261955,175.36825396825398
31,Chase Anderson,23,88.32736696613684,2289.108823529412,5.891078838174274,-1.5256461644782309,54.60747062888735,5.845024187975121,186.93308823529412
32,Grant Anderson,23,88.8123745819398,2270.3433835845894,6.661872909698997,-2.8573244147157193,53.83729096989967,4.3097993311036795,198.48743718592965
33,Jack Anderson,23,87.11739130434783,2109.782608695652,6.395652173913043,-2.213913043478261,54.10739130434783,6.051304347826087,159.30434782608697
34,Nick Anderson,23,87.50827464788732,2016.4771126760563,6.0727112676056345,-0.6054929577464789,54.426725352112676,6.571461267605634,137.54225352112675
35,Tyler Anderson,23,85.2760861207228,2148.6264921062766,6.228104575163399,1.8248788927335642,54.27169165705499,6.272187620146097,152.5144397381594
36,Clayton Andrews,23,88.94367816091955,2188.4597701149423,5.74367816091954,2.6717241379310344,54.75712643678161,5.106551724137931,153.05747126436782
37,Tejay Antone,23,86.07555555555555,2593.4666666666667,6.468888888888889,-2.588111111111111,54.03044444444444,5.668,127.56666666666666
38,Mark Appel,23,,,,,,,
39,Dayeison Arias,23,,,,,,,
40,Skylar Arias,23,,,,,,,
41,Ivan Armstrong,23,92.53999999999999,2100.05,6.815,-2.673,53.68050000000001,5.8175,199.35
42,Shawn Armstrong,23,92.71638141809291,2392.8239608801955,6.625061124694377,-1.8951466992665036,53.87451100244498,5.722848410757946,191.7762836185819
43,Spencer Arrighetti,23,87.66511627906976,2232.3255813953488,7.160465116279069,-1.0774418604651161,53.34720930232558,5.212325581395349,177.86046511627907
44,Graham Ashcraft,23,93.05718588640275,2572.8486416558862,5.694827586206896,-1.3823192771084338,54.80404475043029,6.236587779690189,137.69943941354032
45,Javier Assad,23,89.00988304093566,2049.188856304985,6.417543859649123,-1.6665964912280702,54.08202923976609,5.996304093567252,174.58768328445748
46,Nick Avila,23,,,,,,,
47,Pedro Avila,23,87.79486033519552,2189.537430167598,6.385586592178772,-1.1660446927374302,54.11340782122905,5.588692737430168,175.84916201117318
48,Lake Bachar,23,,,,,,,
49,Sam Bachman,23,91.40158227848102,2283.8310810810813,6.317088607594937,-1.602626582278481,54.181803797468355,5.447974683544303,186.67905405405406
50,Jeff Bain,23,,,,,,,
51,Max Bain,23,,,,,,,
52,Bryan Baker,23,90.5403147699758,2226.071515151515,6.533575757575758,-0.4026513317191283,53.966573849878934,6.606937046004843,181.88727272727272
53,Trent Baker,23,,,,,,,
54,Jordan Balazovic,23,89.55076530612246,2019.9770408163265,6.373469387755102,-2.2906887755102043,54.12698979591836,5.9984948979591834,155.75
55,Anthony Banda,23,92.52432432432433,2063.4585635359117,6.448108108108109,1.9181081081081082,54.05151351351352,5.807945945945946,139.9668508287293
56,Tanner Banks,23,87.8888778550149,2222.997017892644,6.030387288977161,2.7114399205561073,54.47016881827209,6.304131082423039,185.78230616302187
57,Caleb Baragar,23,88.41666666666667,2243.0416666666665,6.7,2.0779166666666664,53.80291666666667,5.514583333333333,174.5
58,Albertus Barber,23,88.21818181818182,2137.7272727272725,6.45,-0.1809090909090909,54.04454545454546,6.162727272727273,134.0909090909091
59,Daniel Bard,23,90.9167728237792,2574.2258064516127,6.020912951167728,-1.6233333333333333,54.47881104033971,5.906602972399151,169.33440860215055
60,Luke Bard,23,89.27708333333334,2496.8333333333335,6.466666666666666,-1.810625,54.03041666666667,5.206041666666667,189.4375
61,Alec Barger,23,90.09354838709677,2167.1935483870966,6.164516129032258,-2.4980645161290322,54.339999999999996,5.825483870967742,236.5483870967742
62,Joe Barlow,23,88.37006802721088,2381.2585034013605,6.15578231292517,-0.9189795918367347,54.34156462585034,5.783605442176871,183.19727891156464
63,Scott Barlow,23,84.44876847290641,2501.2162828947367,7.017077175697865,-1.9066584564860427,53.482955665024626,5.213275862068966,114.28947368421052
64,Jacob Barnes,23,91.85741626794258,2274.062200956938,6.738942307692308,-1.1544497607655502,53.765454545454546,5.7786602870813395,182.45933014354068
65,Matt Barnes,23,88.18827433628319,2032.9244444444444,6.71924778761062,-1.5502212389380532,53.78323008849558,6.45033185840708,125.30666666666667
66,Tucker Barnhart,23,41.80714285714286,1120.2857142857142,3.5142857142857142,-1.33,56.97714285714286,7.081904761904762,200.57142857142858
67,Kyle Barraclough,23,86.06282051282051,2269.108974358974,6.547435897435897,-2.5957051282051284,53.9525,5.591602564102564,167.94871794871796
68,Jaime Barria,23,88.12630824372759,2105.1614545454545,6.207245337159254,-1.9498064516129032,54.29356272401434,6.434551971326165,177.78109090909092
69,Andrew Bash,23,88.02000000000001,2342.0,6.7,-3.026,53.798,5.362,156.0
70,Anthony Bass,23,89.02025974025975,2102.143603133159,6.533766233766234,-1.3545454545454545,53.965714285714284,5.82438961038961,144.95039164490862
71,Chris Bassitt,23,85.55227890129792,2128.0054578532445,6.30568147476579,-1.4688348928463628,54.193848475701785,5.638925445215816,174.44117647058823
72,Peyton Battenfield,23,87.93974591651543,2343.8127272727274,6.295099818511797,-1.9963339382940108,54.20627949183303,6.77622504537205,174.3709090909091
73,Mike Baumann,23,92.99108455882353,2267.4185832566695,6.612523020257827,-1.8818933823529411,53.888327205882355,6.088014705882353,161.7341306347746
74,Félix Bautista,23,96.08901960784314,2041.0911793855303,6.621078431372549,-0.24369607843137253,53.87866666666667,6.932686274509804,194.11000991080277
75,Eduard Bazardo,23,88.65,2265.874074074074,6.0125925925925925,-1.7514814814814814,54.486148148148146,5.859407407407407,140.1851851851852
76,Matt Beaty,23,54.28636363636363,1180.090909090909,4.82,-1.6663636363636363,55.541818181818186,7.166818181818181,210.72727272727272
77,Tristan Beck,23,88.37750385208012,2341.193774319066,6.789368258859785,-2.4878582434514636,53.71088597842835,6.047904468412943,139.315953307393
78,David Bednar,23,90.90104803493449,2306.5465729349735,6.541104294478528,-2.084296943231441,53.96061135371179,5.871615720524018,171.23550087873463
79,Jalen Beeks,23,91.08501872659177,2025.70875,6.495006242197253,0.7938826466916354,54.00596754057428,6.013770287141074,149.7625
80,Jeff Belge,23,89.85555555555555,2345.222222222222,6.511111111111111,0.7533333333333334,53.99111111111111,6.553333333333334,200.22222222222223
81,Andrew Bellatti,23,89.91782363977485,2451.166351606805,5.957035647279549,-1.7685741088180111,54.541463414634144,5.476135084427768,195.93383742911152
82,Brayan Bello,23,91.2084752175558,2004.7585162755488,6.353575482406357,-1.8872455542943625,54.14594400302687,5.231339387060159,205.86941710825133
83,Jorge Benitez,23,,,,,,,
84,Austin Bergner,23,88.84,1782.8,6.9799999999999995,-1.8299999999999996,53.54,6.244,208.4
85,Brennan Bernardino,23,85.07222222222221,2311.8852838933954,5.795712630359212,3.020219907407407,54.70298611111111,5.014224537037037,205.07300115874855
86,Prelander Berroa,23,90.44390243902438,2356.243902439024,6.1048780487804875,-0.988780487804878,54.39487804878049,5.964634146341464,145.0731707317073
87,José Berríos,23,88.75533949633407,2091.4254707947653,6.52140350877193,-2.3541950908511318,53.97785145043034,5.63915843162257,171.86594318544525
88,Jose Betances,23,,,,,,,
89,Christian Bethancourt,23,64.97,1524.2,5.85,-1.6149999999999998,54.649,6.458,214.4
90,Tanner Bibee,23,88.7695614789338,2431.06586310805,6.533748925193465,-2.0258512467755803,53.96638435081685,6.36518056749785,148.16831683168317
91,Dylan Bice,23,89.78181818181818,2250.3636363636365,5.9363636363636365,-1.5336363636363637,54.558181818181815,6.326363636363637,177.4090909090909
92,Phil Bickford,23,90.9786525974026,2319.6380016380017,6.889285714285714,-2.382378246753247,53.611185064935064,5.09114448051948,183.55364455364455
93,Jesse Biddle,23,87.27058823529411,2607.823529411765,6.594117647058823,2.1947058823529413,53.90705882352941,6.057058823529411,222.35294117647058
94,Osvaldo Bido,23,90.23278179937952,2226.1302998965875,6.372182006204756,-2.1535470527404343,54.12937952430197,5.879451913133402,161.04239917269908
95,Shane Bieber,23,87.27282555282555,2341.6067913385828,6.772088452088452,-1.4605749385749385,53.72905651105651,5.638609336609337,161.12992125984252
96,Brandon Bielak,23,88.23181818181818,2232.959412176347,5.538558432470259,-1.2025804195804197,54.95866433566434,6.221062937062937,175.45066480055982
97,Hunter Bigge,23,,,,,,,
98,Jake Bird,23,90.65298245614035,2271.731690140845,5.7562105263157894,-2.1450877192982456,54.74411929824561,5.268182456140351,194.45140845070424
99,Spencer Bivens,23,,,,,,,
100,Ty Blach,23,85.63078721745909,2141.04667721519,5.138299531981279,3.113702260327358,55.361706936866725,5.746095089633671,118.19224683544304
101,Grant Black,23,89.12,1902.4,6.4799999999999995,-2.08,54.009,5.706,214.9
102,Paul Blackburn,23,87.07770666666667,2250.186766275347,6.359018143009605,-2.0710826666666664,54.14101866666667,5.9523573333333335,148.9359658484525
103,Nolan Blackwood,23,82.93478260869566,1790.9130434782608,6.004347826086956,-3.236521739130435,54.490434782608695,4.555652173913043,217.56521739130434
104,Ronel Blanco,23,90.07413612565445,2134.1685863874345,6.7761256544502615,-1.0144607329842932,53.72558115183246,5.987643979057592,200.351832460733
105,Richard Bleier,23,85.65576923076924,1923.4860813704497,6.727777777777778,3.0925,53.77230769230769,5.835170940170941,150.32119914346896
106,Cody Bolton,23,91.31891891891892,2395.364779874214,6.377338877338877,-2.4402910602910604,54.12182952182952,5.497900207900208,178.0083857442348
107,Cam Booser,23,,,,,,,
108,Ryan Borucki,23,87.94981060606061,2323.212121212121,6.649621212121212,1.8641477272727272,53.850189393939395,5.6030303030303035,162.9375
109,Caleb Boushley,23,86.7,2220.4736842105262,6.007894736842106,-1.5986842105263157,54.491052631578945,5.718157894736842,158.6578947368421
110,Ben Bowden,23,86.28125,2240.5625,6.11875,0.7346875,54.3771875,6.3678125,168.5
111,Jonathan Bowlan,23,90.35892857142858,2229.5714285714284,6.5249999999999995,-2.720178571428572,53.97660714285714,5.973392857142857,168.76785714285714
112,Matt Bowman,23,88.56063829787234,2210.2978723404253,6.675531914893617,-1.4369148936170213,53.82457446808511,5.741595744680851,177.01063829787233
113,Brad Boxberger,23,88.3198224852071,2239.1863905325445,5.751775147928994,-1.6099999999999999,54.751390532544384,5.657189349112427,192.91420118343194
114,Matthew Boyd,23,84.58622078968574,2369.43432715552,6.372602739726027,2.197477840451249,54.12732473811442,5.316905721192587,189.28847703464947
115,Joe Boyle,23,93.10249999999999,2469.3541666666665,6.627916666666667,-0.5688333333333334,53.871208333333335,6.329125,141.95
116,Michael Boyle,23,89.99166666666666,2268.027777777778,5.775,1.5902777777777777,54.72333333333333,6.646111111111111,164.77777777777777
117,Silvino Bracho,23,85.57142857142857,2139.1190476190477,6.031746031746032,-1.5552380952380953,54.46873015873016,5.40468253968254,177.23015873015873
118,Cody Bradford,23,87.30740740740741,2037.5805555555555,7.3412037037037035,0.6897129629629629,53.159379629629626,6.0348240740740735,150.14814814814815
119,Kyle Bradish,23,90.60125583064227,2391.2717782577392,6.438033728022964,-1.3629673484033011,54.06203085755293,6.272131324004306,122.15226781857451
120,Archie Bradley,23,89.80604026845637,2039.6486486486488,6.673154362416107,-1.9563087248322149,53.82630872483222,6.04744966442953,180.05405405405406
121,Taj Bradley,23,90.53393739703459,2209.4741474147413,6.45227896760022,-1.3994453596924765,54.04734761120264,6.107935200439319,159.20407040704072
122,Matt Brash,23,92.08611963190184,2628.3529411764707,6.503530314658481,-2.649708588957055,53.99567484662577,5.107837423312883,122.45897832817337
123,Ryan Brasier,23,91.36077003121748,2372.2706374085683,6.885490605427975,-1.4847762747138396,53.61732570239334,5.707689906347555,165.58829676071056
124,Jose Bravo,23,,,,,,,
125,Huascar Brazoban,23,91.39161349134002,2172.926470588235,5.954238833181404,-1.8021877848678214,54.54511394712853,5.739252506836828,217.26746323529412
126,Hunter Breault,23,,,,,,,
127,John Brebbia,23,88.108547008547,2500.625,6.788538681948424,-1.8705555555555553,53.715427350427355,5.8797435897435895,154.86029411764707
128,Colten Brewer,23,88.35641025641026,2628.102564102564,6.410256410256411,-2.097179487179487,54.089551282051275,6.113141025641026,126.41666666666667
129,Beau Brieske,23,92.9011611030479,2301.2612481857764,6.060087082728591,-1.3658490566037738,54.440304789550076,5.9106676342525395,202.388969521045
130,Austin Briggs,23,,,,,,,
131,Jeff Brigham,23,88.1520997375328,2644.7404479578395,6.174409448818897,-2.0824409448818897,54.32681102362204,5.635380577427822,147.8076416337286
132,Jordan Brink,23,89.13255813953488,2148.9302325581393,6.044186046511627,-1.9390697674418604,54.44255813953489,5.033255813953488,205.02325581395348
133,Braden Bristo,23,88.0371212121212,2387.0,5.750757575757576,-2.248712121212121,54.75022727272727,5.1125,185.21969696969697
134,Jhony Brito,23,90.7872255489022,2001.468,6.238389886892881,-1.2029274783765802,54.26205588822355,6.112980705256154,192.16066666666666
135,T.J. Brock,23,92.63636363636364,2134.181818181818,6.145454545454545,-1.0999999999999999,54.342727272727274,6.175454545454546,167.0
136,Connor Brogdon,23,88.08808373590982,2206.281803542673,6.998711755233494,-2.5788727858293075,53.50072463768115,5.833107890499195,225.8647342995169
137,Aaron Brooks,23,,,,,,,
138,Mike Brosseau,23,64.68666666666667,1592.3,5.196666666666667,-1.8256666666666665,55.305,6.165666666666667,219.4
139,Hunter Brown,23,91.26072059342988,2236.427561837456,6.685406360424029,-1.3408194984104558,53.81517484987637,6.165619922288943,153.94028268551236
140,Tyler Brown,23,,,,,,,
141,Zack Brown,23,84.985,2124.85,6.625,-1.8519999999999999,53.873000000000005,5.5825,121.9
142,JT Brubaker,23,89.0442748091603,2425.687022900763,5.666412213740458,-2.280229007633588,54.83389312977099,6.238473282442748,161.66412213740458
143,Justin Bruihl,23,84.79794520547945,2310.281690140845,6.572602739726028,2.990707762557078,53.92842465753425,5.628401826484017,195.34272300469485
144,Kris Bubic,23,86.60209580838323,2160.645901639344,6.901501501501501,2.2177844311377246,53.596616766467065,5.557544910179641,187.53770491803277
145,Parker Bugg,23,84.48333333333333,1615.1666666666667,6.1000000000000005,-2.1666666666666665,54.39833333333333,6.346666666666667,204.5
146,J.B. Bukauskas,23,89.88415841584158,2261.168316831683,5.550495049504951,-1.9254455445544554,54.94455445544554,5.224356435643564,166.41584158415841
147,Madison Bumgarner,23,85.30211267605632,2130.0305164319248,6.647183098591549,2.7992018779342724,53.85328638497653,5.675305164319249,179.7699530516432
148,Aaron Bummer,23,89.07470427661511,2258.111010009099,6.498362147406733,2.3339399454049135,54.000245677888984,5.180673339399455,197.82074613284806
149,Nick Burdi,23,94.94137931034483,2603.362068965517,6.144827586206896,-2.494655172413793,54.366379310344826,5.977241379310345,171.05172413793105
150,Zack Burdi,23,88.80133333333333,2574.88,6.402666666666667,-2.5717333333333334,54.09866666666667,5.685866666666667,145.74666666666667
151,Enrique Burgos,23,86.29032258064517,1975.032258064516,6.509677419354839,-1.8996774193548387,53.98870967741936,6.847741935483871,177.06451612903226
152,Brock Burke,23,92.56305263157894,2194.081309398099,7.045894736842105,1.8290736842105262,53.45428421052632,6.119021052631578,145.63357972544878
153,Alec Burleson,23,75.9888888888889,1706.2444444444445,5.517777777777778,2.803777777777778,54.978888888888896,5.868666666666666,122.04444444444445
154,Corbin Burnes,23,90.69826553137811,2619.1774603174604,6.5704007573366985,-0.6613907284768212,53.92908230842006,5.892913907284768,156.7888888888889
155,Alan Busenitz,23,90.57383177570092,2520.6822429906542,5.739252336448598,-0.7590654205607477,54.75766355140187,6.034859813084112,160.14953271028037
156,Matt Bush,23,87.32371134020619,2437.1494845360826,6.542268041237113,-0.923917525773196,53.95711340206186,5.380567010309278,137.3556701030928
157,Ty Buttrey,23,90.09,2046.0428571428572,5.991428571428571,-1.7617142857142856,54.50742857142857,6.419142857142858,199.65714285714284
158,José Buttó,23,89.9530695770805,2250.5540355677153,6.152251023192361,-2.1674897680763983,54.34585266030014,5.5083219645293315,199.29274965800275
159,Michael Byrne,23,,,,,,,
160,Edward Cabrera,23,91.83957905544148,2191.6401652039235,6.5682425488180884,-1.6947895277207392,53.931452772073925,6.216303901437372,171.21734641197727
161,Génesis Cabrera,23,91.27171117705242,2193.420731707317,6.138686868686869,1.5992680514342235,54.35762611275964,5.874520276953512,173.755081300813
162,Kelvin Caceres,23,89.66111111111111,2314.5833333333335,5.552777777777778,-1.4577777777777778,54.94416666666667,5.4430555555555555,168.0
163,Manuel Cachutt,23,,,,,,,
164,Blair Calvo,23,89.24545454545454,2422.6363636363635,5.836363636363637,-1.16,54.66727272727273,5.3999999999999995,135.0909090909091
165,Isaiah Campbell,23,89.82991631799163,2597.6750524109016,6.380543933054393,-1.7571966527196652,54.118326359832636,6.489853556485356,131.32285115303984
166,Griffin Canning,23,90.13920345489444,2279.520309477756,5.964824603555982,-1.119659309021113,54.53452975047985,5.818229366602687,155.34477756286267
167,Yennier Cano,23,93.54803370786517,2075.8689915174364,5.986748120300751,-2.328707865168539,54.51384831460674,5.36814606741573,234.8444863336475
168,Matt Carasiti,23,91.16715328467153,1699.0026385224273,6.401459854014599,-1.3081508515815086,54.100048661800486,5.902846715328468,243.87862796833772
169,Sam Carlson,23,,,,,,,
170,Drew Carlton,23,89.42514450867051,2108.03768115942,6.115028901734105,-2.381705202312139,54.38699421965318,5.369797687861272,212.51304347826087
171,Carlos Carrasco,23,88.1742700729927,2043.817737003058,6.52676399026764,-1.4421593673965936,53.973199513382,5.793844282238442,187.41223241590214
172,Daniel Castano,23,85.70098039215686,2305.694029850746,6.136764705882354,2.2703431372549017,54.364901960784316,6.193774509803921,191.40298507462686
173,Diego Castillo,23,88.97962962962963,2065.1962025316457,5.57639751552795,-1.2153703703703702,54.919320987654324,5.633703703703704,207.91139240506328
174,José Castillo,23,93.7,2199.4347826086955,6.282608695652174,2.9169565217391304,54.2095652173913,5.929565217391304,163.65217391304347
175,Luis Castillo,23,92.61178671655753,2206.264501891551,5.555257410296411,-2.4825444340505145,54.94442157779857,5.092400997817275,209.4514501891551
176,Max Castillo,23,88.63976608187134,2097.9470588235295,6.802923976608187,-2.513654970760234,53.69845029239766,5.86140350877193,201.43235294117648
177,Harold Castro,23,60.3551724137931,1602.655172413793,4.841379310344828,-1.5886206896551724,55.6596551724138,5.718620689655173,225.41379310344828
178,Kervin Castro,23,89.21000000000001,2348.4,6.623333333333333,-0.788,53.87966666666667,5.856,115.03333333333333
179,Miguel Castro,23,90.70135478408129,2362.7610544217687,6.774428450465708,-2.400254022015241,53.72462320067739,5.005436071126164,177.8452380952381
180,Willi Castro,23,47.30555555555556,1173.3333333333333,4.85,-1.472777777777778,55.65472222222222,6.618888888888889,188.19444444444446
181,Dylan Cease,23,89.00318822808094,2618.7586629868138,6.302790555044465,-1.4166676885346414,54.19690374003678,6.157780502759044,126.44832873351733
182,Slade Cecconi,23,88.55505617977528,2306.123873873874,6.387640449438202,-1.8329887640449436,54.11301123595506,5.682539325842697,169.268018018018
183,Brendan Cellucci,23,90.96190476190476,2373.809523809524,6.6,2.42,53.895714285714284,5.852857142857142,166.47619047619048
184,Luis Cessa,23,86.66414686825054,2178.7843137254904,5.665874730021598,-0.8285313174946005,54.835356371490285,6.13511879049676,151.5119825708061
185,Andrew Chafin,23,89.03230452674896,2279.7394438722968,6.728086419753086,2.0131378600823044,53.77205761316873,6.314526748971193,189.59732234809474
186,Adrian Chaidez,23,,,,,,,
187,Christian Chamberlain,23,,,,,,,
188,Aroldis Chapman,23,95.75448943661972,2296.3964601769912,7.155369718309859,0.5434330985915493,53.34428697183099,6.085272887323944,188.48849557522124
189,JT Chargois,23,91.98830645161291,2419.3172043010754,6.308602150537635,-1.8686155913978495,54.19072580645162,5.269744623655914,170.29569892473117
190,Cristian Charle,23,83.42857142857143,2237.190476190476,6.7714285714285705,-0.4071428571428572,53.73190476190476,5.899047619047619,101.33333333333333
191,Jesse Chavez,23,87.98726333907057,2149.9073083778967,6.291349480968858,-1.7074010327022375,54.206385542168675,5.03934595524957,212.50089126559715
192,Yaya Chentouf,23,88.4608695652174,2381.086956521739,6.221739130434782,-3.029565217391305,54.27913043478261,4.918260869565217,189.7826086956522
193,Harold Chirino,23,91.25,2252.75,6.558333333333334,-2.5375,53.94833333333333,5.348333333333334,174.16666666666666
194,Yonny Chirinos,23,89.59669649002065,1899.4626556016597,6.326496902959394,-0.8607226428079836,54.17362697866483,6.616909841706814,220.6265560165975
195,Marc Church,23,,,,,,,
196,Adam Cimber,23,82.04086538461539,2232.110294117647,6.5680288461538465,-4.155649038461538,53.93177884615385,2.0280528846153847,229.93382352941177
197,José Cisnero,23,92.03611111111111,2348.9377394636017,6.096551724137931,-1.5115134099616858,54.40342911877395,5.359846743295019,190.81896551724137
198,Aaron Civale,23,86.46819498069499,2607.3586640851886,5.67623188405797,-0.4969401544401545,54.8232722007722,6.349517374517375,142.8973862536302
199,Chris Clarke,23,,,,,,,
200,Taylor Clarke,23,89.5620786516854,2169.476995305164,6.25422138836773,-1.0844194756554308,54.2453745318352,6.079812734082397,165.9774647887324
201,Emmanuel Clase,23,96.4883230904302,2619.342151675485,6.510096575943811,-0.6639683933274803,53.99156277436347,6.03126426690079,140.73721340388008
202,Alex Claudio,23,80.85,1830.0,5.675,2.4625,54.807500000000005,4.7275,92.0
203,Sam Clay,23,86.41052631578947,2106.5263157894738,5.705263157894737,0.966842105263158,54.787894736842105,6.303684210526316,187.3684210526316
204,Garrett Cleavinger,23,88.91039426523298,2523.8772563176894,6.16594982078853,1.4297849462365593,54.33089605734767,5.257096774193548,204.4620938628159
205,Kody Clemens,23,51.643902439024394,1231.0,4.109756097560975,-1.3519512195121952,56.38853658536585,7.2578048780487805,203.02439024390245
206,Ernie Clement,23,69.31,1337.9,4.99,-1.905,55.517999999999994,5.862,236.0
207,Nolan Clenney,23,88.6,2241.8571428571427,6.428571428571429,-2.218571428571429,54.06952380952381,5.569047619047619,186.14285714285714
208,Mike Clevinger,23,88.14138095238096,2201.485224022879,6.732142857142857,-1.5933904761904762,53.76702857142857,5.778585714285715,155.78360343183985
209,Alex Cobb,23,90.40474860335195,2004.8924126856684,5.911771747805267,-2.0792777334397448,54.58958898643257,5.7714166001596166,189.71617824167
210,Trey Cobb,23,87.66296296296296,2269.796296296296,5.2,-3.1077777777777778,55.297777777777775,4.369074074074074,199.4814814814815
211,Chase Cohen,23,,,,,,,
212,Calvin Coker,23,85.52727272727272,2252.818181818182,6.9363636363636365,-3.8809090909090913,53.57545454545455,4.695454545454545,228.1818181818182
213,Gerrit Cole,23,92.62202553685432,2430.4518282066165,6.286207897793264,-2.009645966337783,54.21329077190946,5.919306442251886,174.33401044689495
214,Dylan Coleman,23,88.89275700934579,2442.0,6.675821596244131,-1.814766355140187,53.824766355140184,5.776168224299065,157.2576112412178
215,Alex Colomé,23,91.59324324324324,2216.310810810811,6.175675675675675,-1.1997297297297298,54.32648648648649,6.440810810810811,193.06756756756758
216,Bryce Conley,23,,,,,,,
217,Devin Conn,23,86.61935483870967,2537.5806451612902,6.741935483870968,-2.614516129032258,53.751935483870966,5.022258064516129,197.16129032258064
218,Roansy Contreras,23,87.29511184755592,2454.9643744821874,6.610853355426678,-0.8899171499585751,53.88955260977631,5.871980115990057,127.54681027340514
219,Connor Cooke,23,90.30344827586208,2445.5862068965516,5.806896551724138,-1.633448275862069,54.69793103448276,5.36448275862069,159.55172413793105
220,Sam Coonrod,23,91.9891156462585,2163.78231292517,6.396598639455782,-1.9439455782312924,54.10401360544218,5.576802721088435,201.45578231292518
221,Patrick Corbin,23,87.26933607118411,2057.277662517289,6.827772056299348,2.2594216290212183,53.67342231348391,6.307494866529774,187.39073305670817
222,Jimmy Cordero,23,94.34861111111111,2218.9479166666665,7.207291666666666,-1.45109375,53.293819444444445,6.178472222222222,169.99479166666666
223,Alex Cornwell,23,,,,,,,
224,Danis Correa,23,,,,,,,
225,Nestor Cortes,23,87.47904761904762,2315.9625796178343,5.8862261146496815,1.227031746031746,54.61150000000001,5.719730158730158,186.45541401273886
