,Name,Year,release_speed,release_spin_rate,release_extension,release_pos_x,release_pos_y,release_pos_z,spin_axis
53,Graham Ashcraft,22,94.09026195899773,2426.8928571428573,5.597400241837969,-1.2941742596810935,54.85738041002278,6.196212984054669,158.85653753026634
54,Javier Assad,22,89.0863768115942,2096.3280116110304,6.57072463768116,-1.8405652173913043,53.92892753623188,5.902231884057971,183.26124818577648
55,Willians Astudillo,22,50.49565217391305,995.4782608695652,4.747826086956522,-1.688695652173913,55.74956521739131,6.291739130434783,188.0
56,Nick Avila,22,,,,,,,
57,Pedro Avila,22,86.71714285714286,2139.5285714285715,6.180000000000001,-1.2138571428571427,54.32185714285715,5.529714285714285,170.32857142857142
58,Troy Bacon,22,,,,,,,
59,Michel Baez,22,90.74799999999999,2128.28,5.9479999999999995,-1.5175999999999998,54.55479999999999,6.567200000000001,225.08
60,Jeff Bain,22,86.84444444444445,2095.222222222222,6.333333333333333,-2.457777777777778,54.15777777777778,5.645555555555556,190.55555555555554
61,Bryan Baker,22,91.68554913294797,2281.0809248554915,6.492650701899257,-0.6723038810900083,54.00686209744013,6.555260115606936,182.26837324525187
62,Trent Baker,22,88.63600000000001,2085.04,6.62,-2.3132,53.88399999999999,5.814400000000001,227.48
63,Alberto Baldonado,22,,,,,,,
64,Anthony Banda,22,90.15965189873418,1952.642405063291,6.234651898734177,1.8428955696202531,54.26669303797469,5.722879746835443,145.93196202531647
65,Tanner Banks,22,88.87346711259755,2187.694972067039,5.879264214046823,2.440680044593088,54.61848383500557,6.282653288740245,172.0223463687151
66,Caleb Baragar,22,,,,,,,
67,Edgar Barclay,22,,,,,,,
68,Daniel Bard,22,93.54901380670611,2619.1078140454997,5.9612426035502954,-1.9200098619329389,54.539970414201186,5.819023668639053,173.98021760633037
69,Luke Bard,22,87.93734439834026,2626.753138075314,6.384647302904565,-1.5602489626556015,54.11585062240664,5.514647302904565,170.52719665271965
70,Luke Barker,22,87.12592592592593,1696.3333333333333,6.498148148148148,-1.741851851851852,54.01166666666667,5.812777777777778,209.46296296296296
71,Joe Barlow,22,89.04693140794224,2314.395306859206,5.997649186256781,-0.31763537906137185,54.499927797833934,5.724638989169675,177.78339350180505
72,Scott Barlow,22,84.70008347245408,2465.7320534223704,6.798747913188647,-2.0047328881469118,53.70020868113522,5.152854757929883,112.3914858096828
73,Jacob Barnes,22,91.13233404710921,2326.183908045977,6.739310344827586,-1.9514989293361884,53.78282655246253,5.789743040685225,176.86666666666667
74,Matt Barnes,22,89.31572871572872,2141.84126984127,6.765656565656566,-1.6069264069264069,53.73343434343434,6.2069552669552674,132.72871572871574
75,Tucker Barnhart,22,57.199999999999996,1492.0,3.742857142857143,-1.695714285714286,56.77571428571429,6.3028571428571425,223.85714285714286
76,Kyle Barraclough,22,86.61090909090909,2404.5757575757575,6.453333333333333,-2.5326666666666666,54.04575757575757,5.6635757575757575,150.46666666666667
77,Aaron Barrett,22,87.09333333333333,2094.266666666667,5.906666666666666,-0.912,54.589333333333336,6.282666666666667,156.33333333333334
78,Jaime Barria,22,87.8393734123624,2125.0671768707484,6.028619813717189,-1.9338611346316679,54.47260795935648,6.476850127011008,182.1122448979592
79,Anthony Bass,22,90.07533333333333,2091.031488549618,6.4046666666666665,-1.5020380952380954,54.09679047619047,5.844980952380952,143.30152671755727
80,Chris Bassitt,22,86.50904700579522,2195.8672252658716,6.215914948453609,-1.2039665164198325,54.28443013522215,5.594185447520927,169.23880116016758
81,Solomon Bates,22,,,,,,,
82,Matthew Batten,22,51.82692307692308,1393.8461538461538,4.584615384615384,-1.7073076923076924,55.910384615384615,6.131923076923077,227.0
83,Buddy Baumann,22,,,,,,,
84,Mike Baumann,22,92.00745814307459,2219.5868902439024,6.439939024390244,-1.7757534246575344,54.059269406392694,6.39021308980213,163.84298780487805
85,Félix Bautista,22,94.55755813953488,2033.1988360814744,6.44015518913676,-0.6742538759689923,54.058779069767446,6.980348837209303,191.28128031037826
86,Shane Baz,22,90.28783783783784,2481.040632054176,6.53490990990991,-1.5323423423423423,53.96610360360361,5.8819369369369365,172.41986455981942
87,Eduard Bazardo,22,88.27966101694915,2249.3728813559323,5.763135593220339,-2.1582203389830505,54.73411016949152,5.671652542372882,146.13135593220338
88,Manny Bañuelos,22,87.7349765258216,2136.355633802817,6.368896713615023,1.9184859154929577,54.13073943661972,5.536032863849765,192.64906103286384
89,Jeremy Beasley,22,90.86242603550296,2291.2166172106827,6.346587537091989,-1.9317455621301773,54.15065088757396,5.7789053254437865,181.74183976261128
90,David Bednar,22,89.63127659574468,2219.3024494142705,6.449787234042553,-2.274170212765957,54.05089361702127,5.824670212765957,166.77209797657082
91,Cam Bedrosian,22,88.55233644859814,2013.6355140186915,6.038317757009346,-1.958411214953271,54.45747663551402,6.179719626168224,191.3644859813084
92,Tyler Beede,22,89.73177737881508,1962.9074573225516,6.508438061041292,-1.8500897666068223,53.99210053859964,5.3637881508079,198.4492362982929
93,Jalen Beeks,22,92.38807251908396,2035.9932950191571,6.540171755725191,0.741898854961832,53.961020992366414,6.131078244274809,148.97318007662835
94,Carlos Belen,22,,,,,,,
95,Andrew Bellatti,22,89.56802120141343,2373.6053097345134,5.878849557522124,-1.6015282685512369,54.62008833922262,5.472588339222615,189.3575221238938
96,Brayan Bello,22,91.94734202607823,2162.954864593781,6.371514543630893,-2.052146439317954,54.12868605817452,5.403109327983952,192.7121364092277
97,Anthony Bender,22,92.67768115942029,2279.0990712074304,5.918098159509202,-1.3482028985507246,54.55855072463768,5.809333333333333,171.09287925696594
98,Wes Benjamin,22,,,,,,,
99,Travis Bergen,22,,,,,,,
100,Jonathan Bermúdez,22,,,,,,,
101,Brennan Bernardino,22,87.87560975609756,2264.4634146341464,5.770731707317073,3.173170731707317,54.72878048780488,4.9558536585365855,185.4878048780488
102,José Berríos,22,89.07978873239436,2111.3454219030523,6.404126300681736,-2.8675105633802813,54.09675704225352,5.410056338028169,173.5342908438061
103,Jose Betances,22,,,,,,,
104,Christian Bethancourt,22,71.675,1702.6923076923076,6.046153846153846,-1.5626923076923078,54.45403846153847,6.144807692307692,217.28846153846155
105,Joe Biagini,22,88.29056603773584,1974.5471698113208,5.9603773584905655,-1.50188679245283,54.54,6.906037735849056,182.22641509433961
106,Phil Bickford,22,90.63608349900596,2337.9801192842942,6.822786069651741,-2.499592445328032,53.678886679920474,5.090834990059642,173.2047713717694
107,Shane Bieber,22,87.01229268292683,2328.9791802212103,6.627488614183474,-1.3023089430894308,53.87213983739837,5.5798699186991865,158.11711125569292
108,Brandon Bielak,22,89.17300884955752,2265.097345132743,5.46858407079646,-1.5675663716814159,55.03141592920354,6.297212389380531,166.59734513274336
109,Jason Bilous,22,,,,,,,
110,Jake Bird,22,91.92567741935483,2177.7470817120625,5.7789677419354835,-2.468167741935484,54.721948387096774,5.351612903225806,212.03501945525292
111,Kyle Bird,22,,,,,,,
112,Ty Blach,22,86.90306666666667,2172.3791722296396,5.2368,2.8261333333333334,55.262213333333335,6.15512,136.1214953271028
113,Paul Blackburn,22,87.2249148694665,2218.973280272882,6.285300794551646,-1.753683314415437,54.21405788876277,5.96422247446084,156.50142126208073
114,Nolan Blackwood,22,86.19333333333334,1852.1333333333334,5.953333333333333,-2.834,54.553999999999995,4.946666666666667,221.73333333333332
115,Seth Blair,22,,,,,,,
116,Ronel Blanco,22,91.06526946107785,2209.1655629139073,6.965562913907284,-1.0726946107784432,53.594191616766466,5.990958083832336,180.95364238410596
117,Richard Bleier,22,86.74550827423168,1994.7137637028015,6.646406820950061,3.0271040189125293,53.862588652482266,5.929148936170213,157.90499390986602
118,Ronald Bolaños,22,88.38975903614458,2267.379518072289,6.583734939759037,-1.9791566265060243,53.91668674698795,6.147409638554217,149.3132530120482
119,Cody Bolton,22,,,,,,,
120,Cam Booser,22,93.66875,1943.0625,6.33125,1.38125,54.179375,5.675625,179.125
121,Ryan Borucki,22,91.04978632478633,2199.360544217687,6.627088036117382,1.8888461538461538,53.8856623931624,5.621196581196581,142.61451247165533
122,Jacob Bosiokovic,22,92.05454545454546,2185.6363636363635,6.136363636363637,-2.09,54.36454545454546,6.1890909090909085,159.45454545454547
123,Caleb Boushley,22,,,,,,,
124,Ben Bowden,22,87.05217391304349,2309.2753623188405,6.197101449275363,0.8284057971014493,54.30724637681159,6.303188405797101,179.30434782608697
125,Brad Boxberger,22,88.88193315266486,2162.4742547425476,5.620325203252032,-1.4282475158084913,54.87922312556459,5.775257452574526,199.58717253839205
126,Matthew Boyd,22,86.022,2357.22,6.1205,2.3514,54.3788,5.512899999999999,187.73
127,Sean Boyle,22,86.52702702702703,2338.108108108108,6.591891891891892,-2.1113513513513515,53.90027027027027,4.721081081081081,175.35135135135135
128,Brad Brach,22,,,,,,,
129,Silvino Bracho,22,85.82615384615384,2024.753846153846,5.950769230769231,-1.5606153846153845,54.54353846153846,5.373230769230769,191.69230769230768
130,Cody Bradford,22,,,,,,,
131,Kyle Bradish,22,90.5897065897066,2305.085883514314,6.532313764183522,-1.6696344396344396,53.97240019240019,6.394569504569504,128.61154985192496
132,Jackie Bradley Jr.,22,82.39333333333335,2170.3333333333335,5.8100000000000005,-1.4496666666666667,54.702999999999996,6.19,202.93333333333334
133,Archie Bradley,22,88.41622418879055,1976.1475903614457,6.625663716814159,-1.768230088495575,53.87147492625369,6.097669616519174,172.10542168674698
134,Stevie Branche,22,,,,,,,
135,Matt Brash,22,89.81983240223464,2667.5051449953226,6.43588785046729,-2.339404096834264,54.064040968342645,5.272607076350093,119.24134705332087
136,Ryan Brasier,22,91.34030456852791,2338.51269035533,6.743045685279188,-1.3796345177664975,53.758578680203044,5.7125888324873095,167.98578680203045
137,Steven Brault,22,87.90828025477707,2083.8846153846152,7.105732484076433,3.190700636942675,53.39515923566879,5.498980891719746,175.1153846153846
138,Jose Bravo,22,85.16551724137932,,,-1.2858620689655171,54.13,5.889310344827586,
139,Huascar Brazoban,22,91.25232558139534,2187.078488372093,5.79375,-1.6796511627906976,54.70702034883721,5.845843023255814,208.36337209302326
140,John Brebbia,22,88.7673693858845,2436.8967741935485,6.730339138405133,-1.8603666361136573,53.77005499541705,5.81627864344638,167.71336405529954
141,Brandon Brennan,22,,,,,,,
142,Jake Brentz,22,91.87937500000001,2205.50625,6.671250000000001,1.1633749999999998,53.8319375,5.1528125000000005,187.25
143,Colten Brewer,22,,,,,,,
144,Austin Brice,22,87.91075268817204,2490.6505376344085,5.562903225806452,-1.9605376344086023,54.93768817204301,4.645752688172043,156.0752688172043
145,Bryan Brickhouse,22,,,,,,,
146,Beau Brieske,22,89.24457099468489,2298.311313591496,5.811389521640091,-1.0653151100987093,54.688823082763854,6.037722095671982,201.10402429764616
147,Trevor Brigden,22,,,,,,,
148,Jeff Brigham,22,87.33097949886105,2592.421412300683,6.072665148063781,-2.3415717539863325,54.42637813211845,5.548337129840546,127.92710706150342
149,Matt Brill,22,91.4,2326.25,5.95,-2.1375,54.56,5.96,174.5
150,Jordan Brink,22,,,,,,,
151,Braden Bristo,22,85.12708333333333,2537.2,5.742222222222222,-2.1783333333333332,54.71291666666667,5.235833333333333,141.0888888888889
152,Jhony Brito,22,88.47777777777777,1900.1333333333334,6.231111111111111,-1.696,54.284666666666666,5.881333333333334,190.6
153,Zack Britton,22,90.12051282051281,2021.025641025641,5.776923076923077,1.1487179487179486,54.72794871794871,6.204871794871795,163.92307692307693
154,Taylor Broadway,22,88.98181818181818,2217.090909090909,5.872727272727272,-1.8981818181818182,54.61363636363637,6.020909090909091,142.8181818181818
155,Connor Brogdon,22,88.565848452508,2209.727074235808,7.027292576419214,-2.578836712913554,53.4889007470651,5.829733191035219,224.06659388646287
156,Aaron Brooks,22,89.1822966507177,2082.3675675675677,6.195675675675676,-2.6245933014354064,54.28258373205741,6.054114832535885,187.3189189189189
157,Robert Broom,22,,,,,,,
158,Mike Brosseau,22,72.32045454545454,1815.7045454545455,5.179545454545455,-2.186818181818182,55.32295454545454,5.900454545454545,224.36363636363637
159,Rex Brothers,22,,,,,,,
160,Aaron Brown,22,,,,,,,
161,Andrew Brown,22,87.28,2220.6,6.3,-1.67,54.224000000000004,6.074,140.2
162,Hunter Brown,22,91.70026666666666,2288.624,6.552533333333333,-1.4150933333333333,53.94669333333333,6.165626666666667,144.70133333333334
163,Zack Brown,22,,,,,,,
164,JT Brubaker,22,88.71367521367522,2454.101343101343,5.646701954397394,-2.307871387871388,54.85307692307693,6.203085063085063,175.72039072039072
165,Justin Bruihl,22,84.99354838709677,2277.3382352941176,6.682111436950146,3.0351612903225806,53.81879765395894,5.546715542521994,187.13235294117646
166,Kris Bubic,22,86.06971706454466,2113.79575596817,6.540318302387268,1.665923961096375,53.959398762157385,5.7096286472148545,177.58267020335987
167,Ryan Buchter,22,,,,,,,
168,Walker Buehler,22,89.95190097259064,2337.42175066313,6.483731211317418,-0.9461980548187445,54.01500442086649,5.55209549071618,159.14500442086648
169,J.B. Bukauskas,22,88.09473684210526,2371.684210526316,5.394736842105263,-1.4426315789473685,55.114736842105266,5.421578947368421,139.05263157894737
170,Justin Bullock,22,,,,,,,
171,Madison Bumgarner,22,86.7866295264624,2173.379094076655,6.548101706722396,2.7832799442896934,53.95232938718663,5.628098885793872,178.46550522648084
172,Aaron Bummer,22,90.39707724425887,2208.956158663883,6.349478079331941,2.219478079331942,54.15225469728601,5.228350730688936,181.37787056367432
173,Dylan Bundy,22,83.44375,2145.301339285714,5.832544642857143,-1.6997544642857143,54.66721875,6.0905982142857145,152.08214285714286
174,Brock Burke,22,92.49542435424354,2209.989667896679,6.931586715867158,1.6831512915129152,53.56878228782288,6.2187453874538745,147.44575645756458
175,Corbin Burnes,22,91.56679902260232,2600.5383440268865,6.382854523227384,-0.5985247403787416,54.11678069639584,5.967828344532681,159.18728994805988
176,Nathan Burns,22,,,,,,,
177,Ryan Burr,22,90.94563758389262,2209.3020134228186,6.801342281879195,-1.4945637583892617,53.697583892617445,6.560671140939597,155.6241610738255
178,Beau Burrows,22,,,,,,,
179,Mike Burrows,22,90.57222222222222,2559.9444444444443,6.055555555555555,-0.4222222222222222,54.44277777777778,6.34,142.05555555555554
180,Thomas Burrows,22,,,,,,,
181,Matt Bush,22,90.85258525852585,2524.138613861386,6.22992299229923,-0.9829812981298129,54.26974697469747,5.464741474147415,146.25082508250824
182,José Buttó,22,88.89574468085105,2288.3367346938776,6.127551020408164,-2.0598581560283686,54.296453900709224,5.647801418439717,159.31632653061226
183,Pedro Báez,22,85.98219178082192,1792.8450704225352,6.269014084507043,-0.46328767123287673,54.233835616438355,6.348219178082192,206.95774647887325
184,Zach Cable,22,,,,,,,
185,Edward Cabrera,22,90.89786008230452,2138.5942386831275,6.446090534979424,-1.7282716049382716,54.05529218106995,6.210691358024691,163.66090534979423
186,Génesis Cabrera,22,89.98551637279597,2192.6679536679535,6.1086845466155815,1.262191435768262,54.38867758186398,6.057468513853904,197.45817245817247
187,Daniel Camarena,22,,,,,,,
188,Yennier Cano,22,91.66170731707318,2175.347188264059,5.747317073170732,-2.107560975609756,54.75446341463415,5.410073170731708,218.34718826405867
189,Matt Carasiti,22,,,,,,,
190,Victor Caratini,22,64.0,1611.0,4.685714285714285,-1.8164285714285715,55.82714285714286,6.2507142857142854,216.42857142857142
191,Drew Carlton,22,87.92307692307692,2024.6709677419356,6.0683870967741935,-2.153076923076923,54.43160256410256,5.259102564102564,206.38064516129032
192,Tyler Carr,22,87.15555555555555,1972.7777777777778,5.966666666666667,-1.7744444444444445,54.535555555555554,4.862222222222222,242.22222222222223
193,Carlos Carrasco,22,89.0713588283157,2088.7917005695685,6.310740439381611,-1.3446623270951992,54.188506916192026,5.702144019528072,195.9633848657445
194,Gerardo Carrillo,22,,,,,,,
195,Will Carter,22,86.97142857142856,2110.214285714286,6.057142857142857,-1.1335714285714287,54.44214285714286,5.871428571428572,170.35714285714286
196,Brad Case,22,88.22222222222223,2062.8888888888887,6.788888888888889,-2.7355555555555555,53.72333333333333,4.953333333333333,243.11111111111111
197,Daniel Castano,22,85.54873524451939,2292.7537942664417,6.054806070826307,2.069831365935919,54.44507588532883,6.170505902192243,204.12816188870153
198,Ryan Castellani,22,89.14444444444445,2161.9333333333334,6.404444444444445,-2.247777777777778,54.09244444444444,5.16,186.55555555555554
199,Humberto Castellanos,22,85.53392645314354,2061.977461447212,6.029181494661922,-2.1343060498220643,54.46966785290629,5.140925266903915,190.02135231316726
200,Diego Castillo,22,90.94339407744874,2165.7970011534026,5.371363115693012,-0.8317995444191345,55.12338268792711,5.831856492027335,213.18800461361016
201,Diego A. Castillo,22,65.01833333333333,1571.5833333333333,5.453333333333333,-1.3431666666666666,55.05083333333334,5.9195,220.78333333333333
202,José Castillo,22,88.81875,2300.4375,6.4125,3.085,54.078125,5.898125,224.0625
203,Luis Castillo,22,92.99038461538461,2227.9817792068598,5.606801994301994,-2.7932051282051282,54.89365740740741,5.176883903133903,210.73919256877457
204,Max Castillo,22,89.37103825136612,2040.7205479452055,6.659699453551912,-3.0227459016393445,53.838524590163935,5.891639344262296,214.5205479452055
205,Anthony Castro,22,89.4563953488372,2494.574468085106,6.727659574468086,-3.0941279069767447,53.7878488372093,5.479593023255814,152.33434650455928
206,Harold Castro,22,60.308,1581.32,4.52,-1.6785999999999999,55.981,5.8828,223.0
207,Kervin Castro,22,88.87280334728032,2308.6666666666665,6.872549019607843,-1.1402510460251045,53.699372384937234,5.876276150627615,131.66666666666666
208,Miguel Castro,22,91.74563758389262,2365.236180904523,6.600841750841751,-2.3275838926174495,53.89961409395973,4.965805369127517,174.86409395973155
209,Cade Cavalli,22,90.64890510948905,2212.963503649635,6.12043795620438,-2.0005109489051094,54.38043795620438,6.162627737226277,158.46715328467153
210,Dylan Cease,22,90.11916666666666,2654.221153846154,6.053461538461538,-1.4291634615384614,54.446169871794865,6.304990384615384,120.47564102564102
211,Luis Cessa,22,88.25765182186234,2243.571780147662,5.666420966420966,-0.9793441295546559,54.82457489878543,6.0622995951417,149.27399507793274
212,Jhoulys Chacín,22,87.6937649880096,2436.9136690647483,5.923980815347722,-0.9799520383693046,54.57567146282974,6.103189448441247,157.02158273381295
213,Andrew Chafin,22,88.68388829215897,2228.5860215053763,6.534908700322235,1.8361331901181526,53.96444683136413,6.297110633727175,168.5741935483871
214,Danny Chang,22,,,,,,,
215,Yu Chang,22,44.9076923076923,1083.16,4.338461538461538,-1.551153846153846,56.151923076923076,6.94423076923077,204.04
216,Aroldis Chapman,22,93.19644322845419,2116.772602739726,7.176607387140903,0.6467441860465116,53.324008207934334,6.083009575923393,181.48767123287672
217,JT Chargois,22,92.80632183908045,2341.543103448276,6.214655172413792,-2.0669252873563217,54.28692528735632,5.215201149425288,186.04597701149424
218,Jesse Chavez,22,89.04983974358974,2111.7489975942262,6.1968749999999995,-1.6514262820512822,54.30435096153846,4.9649519230769235,221.80032076984764
219,Yonny Chirinos,22,90.554,2006.06,6.162999999999999,-0.6324000000000001,54.3372,6.6382,217.86
220,Marc Church,22,,,,,,,
221,Adam Cimber,22,83.40426110607434,2270.064781021898,6.397189483227561,-4.112067089755213,54.10278331822303,2.0761740707162284,213.76642335766422
222,Steve Cishek,22,84.70555095277548,2307.2833471416734,7.605136702568351,-3.3667108533554266,52.89408450704226,4.270546810273405,179.61971830985917
223,José Cisnero,22,92.3293868921776,2373.1754756871037,6.164059196617336,-1.6158350951374207,54.3368710359408,5.345687103594081,199.90697674418604
224,Aaron Civale,22,84.75387387387389,2600.580134064595,5.794336175395858,-0.7571471471471471,54.69806606606607,6.248636636636636,131.98171846435102
225,Taylor Clarke,22,91.61210710128056,2078.034965034965,6.125611175785797,-1.060570430733411,54.3751338766007,6.034598370197905,200.17482517482517
226,Emmanuel Clase,22,96.54386138613862,2644.796828543112,6.476237623762376,-0.7492970297029703,54.02580198019802,6.088891089108911,139.14370664023787
227,Alex Claudio,22,78.16385542168675,1921.578313253012,6.007228915662651,2.60566265060241,54.49698795180723,4.493975903614458,130.32530120481928
228,Sam Clay,22,88.91129032258064,2078.691056910569,5.556451612903226,1.155,54.94185483870968,6.185080645161291,171.78861788617886
229,Garrett Cleavinger,22,89.70783847980998,2469.647619047619,6.154761904761905,1.3955819477434679,54.346223277909736,5.189453681710214,207.06190476190477
230,Kody Clemens,22,54.16931818181818,1258.8181818181818,4.129545454545454,-1.3903409090909091,56.370113636363634,7.049204545454546,202.86363636363637
231,Ernie Clement,22,65.6452380952381,1338.5,4.588095238095238,-1.9364285714285714,55.91833333333334,5.863571428571428,233.3095238095238
232,Mike Clevinger,22,88.37021489255372,2275.0279860069963,6.801049475262369,-1.5574362818590703,53.6996251874063,5.432378810594703,162.87406296851574
233,Tyler Clippard,22,82.49115044247787,1864.7345132743362,6.110619469026549,-1.7367256637168142,54.39026548672567,5.803008849557522,218.91150442477877
234,Alex Cobb,22,90.93196856906535,1952.460199004975,5.868238213399503,-1.92590570719603,54.63286600496277,5.789119106699752,200.3320895522388
235,Trey Cobb,22,,,,,,,
236,Franny Cobos,22,,,,,,,
237,Gerrit Cole,22,92.90995940460081,2435.8889791497427,6.4129364005412715,-1.8437077131258457,54.08722056833559,5.744259810554804,170.18331979420526
238,Taylor Cole,22,,,,,,,
239,Carson Coleman,22,94.26666666666667,2160.6666666666665,6.266666666666667,-2.06,54.21666666666667,5.670000000000001,229.33333333333334
